run,type,entropy_0,entropy_1,entropy_2,entropy_3,entropy_4,entropy_5,entropy_6,entropy_7,entropy_8,entropy_9,entropy_10,entropy_11,entropy_12,entropy_13,entropy_14,entropy_15,entropy_16,entropy_17,entropy_18,entropy_19,entropy_20,entropy_21,entropy_22,entropy_23,entropy_24,entropy_25,entropy_26,entropy_27,entropy_28,entropy_29,entropy_30,entropy_31,entropy_32,entropy_33,entropy_34,entropy_35,entropy_36,entropy_37,entropy_38,entropy_39,entropy_40,entropy_41,entropy_42,entropy_43,entropy_44,entropy_45,entropy_46,entropy_47,entropy_48,entropy_49,entropy_50,entropy_51,entropy_52,entropy_53,entropy_54,entropy_55,entropy_56,entropy_57,entropy_58,entropy_59,entropy_60,entropy_61,entropy_62,entropy_63,entropy_64,entropy_65,entropy_66,entropy_67,entropy_68,entropy_69,entropy_70,entropy_71,entropy_72,entropy_73,entropy_74,entropy_75,entropy_76,entropy_77,entropy_78,entropy_79,entropy_80,entropy_81,entropy_82,entropy_83,entropy_84,entropy_85,entropy_86,entropy_87,entropy_88,entropy_89,entropy_90,entropy_91,entropy_92,entropy_93,entropy_94,entropy_95,entropy_96,entropy_97,entropy_98,entropy_99,entropy_100,entropy_101,entropy_102,entropy_103,entropy_104,entropy_105,entropy_106,entropy_107,entropy_108,entropy_109,entropy_110,entropy_111,entropy_112,entropy_113,entropy_114,entropy_115,entropy_116,entropy_117,entropy_118,entropy_119,entropy_120,entropy_121,entropy_122,entropy_123,entropy_124,entropy_125,entropy_126,entropy_127,entropy_128,entropy_129,entropy_130,entropy_131,entropy_132,entropy_133,entropy_134,entropy_135,entropy_136,entropy_137,entropy_138,entropy_139,entropy_140,entropy_141,entropy_142,entropy_143,entropy_144
179,won,0,3,5.491853096329675,5.754887502163468,3.9068905956085187,4.169925001442312,4.169925001442312,4.169925001442312,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,4.169925001442312,4.169925001442312,4.169925001442312,4.169925001442312,4.169925001442312,5.169925001442312,5.169925001442312,4.169925001442312,5.169925001442312,5.169925001442312,5.754887502163468,5.169925001442312,5.754887502163468,5.169925001442312,5.169925001442312,5.169925001442312,5.169925001442312,4.169925001442312,5.169925001442312,3.584962500721156,4.584962500721156,4,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,won,0,0,0,0,0,0,1.584962500721156,1.584962500721156,1.584962500721156,2,2,2,2,2,2,2,2,2,2,2,3.584962500721156,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,won,0,4.807354922057604,8.049848549450562,9.264442600226602,8.721099188707186,6.554588851677638,6.906890595608519,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,won,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,lost,0,4.807354922057604,6.022367813028454,4.906890595608519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,aborted,0,5.807354922057604,8.894817763307943,11.972979786066292,14.04899765291107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,won,0,1,1,1,1,2.584962500721156,1,1,3.321928094887362,3.321928094887362,3.807354922057604,3.321928094887362,3,3,3.321928094887362,3,3,1,1,1,1,1,1,1,1,1,1,1,2.584962500721156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,won,0,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,3.584962500721156,3.584962500721156,2.584962500721156,2.584962500721156,4.169925001442312,4.169925001442312,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,lost,0,4.807354922057604,8.049848549450562,9.264442600226602,8.721099188707186,6.554588851677638,8.044394119358454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,lost,0,5.807354922057604,8.894817763307943,11.972979786066292,10.703903573444663,11.06339508128851,9.72451385311995,10.685624839726355,10.295768934420508,11.701306461958625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,aborted,0,5.807354922057604,5.832890014164741,5.044394119358453,6.044394119358453,7.339850002884624,7.562242424221073,6.870364719583405,6.442943495848728,5.491853096329675,8.076815597050832,7.813781191217037,8.430452551665532,7.076815597050831,7.714245517666122,4.754887502163468,6.339850002884624,4.754887502163468,4.754887502163468,4.754887502163468,4.754887502163468,6.339850002884624,5.169925001442312,4.584962500721156,3.584962500721156,5.169925001442312,5.169925001442312,8.491853096329674,7.977279923499917,7.977279923499917,7.491853096329675,9.076815597050832,9.076815597050832,10.661778097771988,11.398743691938193,12.98370619265935,12.98370619265935,12.398743691938193,15.305634287546711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,lost,0,4.807354922057604,6.022367813028454,4.906890595608519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,won,0,1.584962500721156,0,0,1.584962500721156,1,1,1.584962500721156,1.584962500721156,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,won,0,4,4,3,4.584962500721156,3.584962500721156,3.584962500721156,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4.584962500721156,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,lost,0,3,3.700439718141092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,won,0,4.807354922057604,6.022367813028454,4.906890595608519,1.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,3.321928094887362,4.459431618637297,4.459431618637297,4.459431618637297,4.459431618637297,4.459431618637297,4.459431618637297,5.247927513443585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,lost,0,3.321928094887362,4.700439718141092,5.247927513443585,6.714245517666122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,lost,0,4.807354922057604,7.475733430966398,5.754887502163468,6.906890595608519,5.977279923499917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,lost,0,6.129283016944966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,won,0,2.584962500721156,2.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,3.169925001442312,3.169925001442312,3.169925001442312,3.169925001442312,1.584962500721156,1.584962500721156,1,1,1,1,1,2.584962500721156,1,1,2,2,2,3,3,3.584962500721156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,won,0,3,4.392317422778761,5.754887502163468,8.661778097771988,7.562242424221073,6.044394119358453,5.906890595608519,5.906890595608519,4.584962500721156,6.169925001442312,5.754887502163468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,won,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,lost,0,6.129283016944966,9.344295907915816,12.550746785383243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,won,0,3.584962500721156,2,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,lost,0,5.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,won,0,4.807354922057604,6.022367813028454,4.247927513443585,5.754887502163468,6.918863237274595,6.247927513443585,7.523561956057013,1,1,3.584962500721156,2,3.584962500721156,2.584962500721156,1,1,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,1,1,2.584962500721156,1,1,1,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,3.169925001442312,2.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,lost,0,5.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,lost,0,4.807354922057604,7.475733430966398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,won,0,2.321928094887362,2.321928094887362,2.321928094887362,2,3.584962500721156,3,3,3,3.807354922057604,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,4.169925001442312,4.169925001442312,4.169925001442312,4.169925001442312,2.584962500721156,2.584962500721156,2.584962500721156,2,1,1,2.584962500721156,3.584962500721156,5.169925001442312,3.584962500721156,3.584962500721156,5.169925001442312,5.169925001442312,5.906890595608519,3.584962500721156,3.584962500721156,3.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,won,0,5.807354922057604,8.049848549450562,8.483815777264256,8.055282435501189,7.6293566200796095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.584962500721156,2,1.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,won,0,4.807354922057604,8.049848549450562,9.264442600226602,2.584962500721156,2.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,0,0,1.584962500721156,1.584962500721156,1.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,lost,0,3,3.700439718141092,4.459431618637297,4.087462841250339,5.357552004618084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,won,0,3,3.700439718141092,4.700439718141092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,lost,0,5.807354922057604,8.049848549450562,10.251482410620213,9.63117705570398,11.464035152189913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,lost,0,5.807354922057604,8.049848549450562,6.599912842187128,6.442943495848728,8.92481250360578,8.076815597050832,6.6293566200796095,7.924812503605781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,lost,0,4.807354922057604,5.672425341971495,6.6293566200796095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,lost,0,3,3.700439718141092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,lost,0,4.807354922057604,6.022367813028454,4.906890595608519,5.832890014164741,5.392317422778761,5.754887502163468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,lost,0,3,3.700439718141092,5.169925001442312,6.6293566200796095,6.285402218862249,5.882643049361842,8.204571144249204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,lost,0,6.129283016944966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,lost,0,5.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,lost,0,5.807354922057604,3.9068905956085187,4.906890595608519,3,3,4.584962500721156,4.321928094887363,3.321928094887362,4.169925001442312,4.754887502163468,5.832890014164741,7.491853096329675,7.189824558880018,6.129283016944966,7.022367813028454,7.022367813028454,8.60733031374961,8.531381460516313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,lost,0,3,4.392317422778761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,lost,0,3,4.392317422778761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,lost,0,4.807354922057604,5.672425341971495,6.6293566200796095,6.044394119358453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,lost,0,5.807354922057604,8.894817763307943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,lost,0,4.807354922057604,8.049848549450562,10.714245517666123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,lost,0,4.807354922057604,7.475733430966398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,lost,0,3,3.700439718141092,5.169925001442312,3.169925001442312,4.754887502163468,5.392317422778761,6.977279923499917,6.392317422778761,6.044394119358453,6.044394119358453,6.044394119358453,8.044394119358454,9.62935662007961,8.977279923499916,8.977279923499916,8.977279923499916,8.977279923499916,8.62935662007961,8.62935662007961,8.62935662007961,10.214319120800766,10.62935662007961,10.62935662007961,11.491853096329674,10.977279923499916,12.076815597050832,12.076815597050832,10.62935662007961,10.214319120800766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,won,0,2.321928094887362,3.9068905956085187,2.321928094887362,2.584962500721156,4.169925001442312,3.584962500721156,3,3,3,3,4.584962500721156,5.906890595608519,5.906890595608519,3.807354922057604,3.807354922057604,6.129283016944966,4.906890595608519,4.700439718141092,0,0,2,1,1,1,1,1,1,1,1,1,3,3,4,4,4,5.584962500721156,5.584962500721156,3.584962500721156,3.584962500721156,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.584962500721156,3.584962500721156,3.584962500721156,2,2,2,2,2,3.584962500721156,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,lost,0,3,3.9068905956085187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
